OID_,FieldName,ZONE_CODE,COUNT,AREA,Variable,Dimensions,StdTime,StdTime_Max,MEAN,STD
124,19_X_B,16,4.000000000000000,4000000.000000000000000,sun,StdTime,01/07/2018 00:00:00,01/08/2018 00:00:00,217.912893075559737,1.121368859546590
125,19_Y,17,4.000000000000000,4000000.000000000000000,sun,StdTime,01/07/2018 00:00:00,01/08/2018 00:00:00,203.384035133151627,0.829584147860830
126,19_Z,18,5.000000000000000,5000000.000000000000000,sun,StdTime,01/07/2018 00:00:00,01/08/2018 00:00:00,225.623110356097840,1.124622260458580
127,19_A,1,4.000000000000000,4000000.000000000000000,sun,StdTime,01/08/2018 00:00:00,01/09/2018 00:00:00,206.319129085177053,0.292523146522745
128,19_AA,2,5.000000000000000,5000000.000000000000000,sun,StdTime,01/08/2018 00:00:00,01/09/2018 00:00:00,151.921500526671593,0.260921927326972
129,19_BB,3,4.000000000000000,4000000.000000000000000,sun,StdTime,01/08/2018 00:00:00,01/09/2018 00:00:00,152.420069110199023,0.412021864455143
130,19_E,4,3.000000000000000,3000000.000000000000000,sun,StdTime,01/08/2018 00:00:00,01/09/2018 00:00:00,208.310954729828808,1.117663525409397
131,19_F,5,5.000000000000000,5000000.000000000000000,sun,StdTime,01/08/2018 00:00:00,01/09/2018 00:00:00,158.803643744954257,0.215923610301515
132,19_J,6,6.000000000000000,6000000.000000000000000,sun,StdTime,01/08/2018 00:00:00,01/09/2018 00:00:00,123.987608290053799,0.911766070006912
133,19_K,7,4.000000000000000,4000000.000000000000000,sun,StdTime,01/08/2018 00:00:00,01/09/2018 00:00:00,169.789542210262653,0.297706172624523
134,19_M,8,6.000000000000000,6000000.000000000000000,sun,StdTime,01/08/2018 00:00:00,01/09/2018 00:00:00,151.782106863268922,1.275843424995865
135,19_N,9,4.000000000000000,4000000.000000000000000,sun,StdTime,01/08/2018 00:00:00,01/09/2018 00:00:00,147.398847866484573,0.780301349244170
136,19_O,10,4.000000000000000,4000000.000000000000000,sun,StdTime,01/08/2018 00:00:00,01/09/2018 00:00:00,168.145123165474786,1.323038243788953
137,19_P,11,5.000000000000000,5000000.000000000000000,sun,StdTime,01/08/2018 00:00:00,01/09/2018 00:00:00,161.477601718593689,0.550918831298330
138,19_T,12,5.000000000000000,5000000.000000000000000,sun,StdTime,01/08/2018 00:00:00,01/09/2018 00:00:00,160.234618884612075,0.219274956486608
139,19_V,13,4.000000000000000,4000000.000000000000000,sun,StdTime,01/08/2018 00:00:00,01/09/2018 00:00:00,160.291203981315562,0.247691372926063
140,19_W,14,4.000000000000000,4000000.000000000000000,sun,StdTime,01/08/2018 00:00:00,01/09/2018 00:00:00,152.322690567234019,0.343085778548237
141,19_X_A,15,4.000000000000000,4000000.000000000000000,sun,StdTime,01/08/2018 00:00:00,01/09/2018 00:00:00,140.516536834905992,0.257341803798067
142,19_X_B,16,4.000000000000000,4000000.000000000000000,sun,StdTime,01/08/2018 00:00:00,01/09/2018 00:00:00,146.465218440775715,1.386401314834602
143,19_Y,17,4.000000000000000,4000000.000000000000000,sun,StdTime,01/08/2018 00:00:00,01/09/2018 00:00:00,166.231486490725331,0.897154581735243
144,19_Z,18,5.000000000000000,5000000.000000000000000,sun,StdTime,01/08/2018 00:00:00,01/09/2018 00:00:00,123.620614335968881,0.684928226075858
145,19_A,1,4.000000000000000,4000000.000000000000000,sun,StdTime,01/09/2018 00:00:00,01/10/2018 00:00:00,203.155766299151566,0.299552526826981
146,19_AA,2,5.000000000000000,5000000.000000000000000,sun,StdTime,01/09/2018 00:00:00,01/10/2018 00:00:00,131.858814921657029,0.420874508039634
147,19_BB,3,4.000000000000000,4000000.000000000000000,sun,StdTime,01/09/2018 00:00:00,01/10/2018 00:00:00,132.373053781104744,0.536256040072599
148,19_E,4,3.000000000000000,3000000.000000000000000,sun,StdTime,01/09/2018 00:00:00,01/10/2018 00:00:00,196.270504582192785,1.389185951775912
149,19_F,5,5.000000000000000,5000000.000000000000000,sun,StdTime,01/09/2018 00:00:00,01/10/2018 00:00:00,129.780758230928399,0.252992725793941
150,19_J,6,6.000000000000000,6000000.000000000000000,sun,StdTime,01/09/2018 00:00:00,01/10/2018 00:00:00,126.032896374658165,0.901003592708861
151,19_K,7,4.000000000000000,4000000.000000000000000,sun,StdTime,01/09/2018 00:00:00,01/10/2018 00:00:00,150.472440588131121,0.336519322690751
152,19_M,8,6.000000000000000,6000000.000000000000000,sun,StdTime,01/09/2018 00:00:00,01/10/2018 00:00:00,133.213188009653379,1.155297046056228
153,19_N,9,4.000000000000000,4000000.000000000000000,sun,StdTime,01/09/2018 00:00:00,01/10/2018 00:00:00,129.311959716740319,0.623639445138597
154,19_O,10,4.000000000000000,4000000.000000000000000,sun,StdTime,01/09/2018 00:00:00,01/10/2018 00:00:00,145.009600110715269,1.085435200742201
155,19_P,11,5.000000000000000,5000000.000000000000000,sun,StdTime,01/09/2018 00:00:00,01/10/2018 00:00:00,160.807173682271753,0.491375905955611
156,19_T,12,5.000000000000000,5000000.000000000000000,sun,StdTime,01/09/2018 00:00:00,01/10/2018 00:00:00,138.619365501453046,0.345041561852675
157,19_V,13,4.000000000000000,4000000.000000000000000,sun,StdTime,01/09/2018 00:00:00,01/10/2018 00:00:00,138.170056550160666,0.405422982572340
158,19_W,14,4.000000000000000,4000000.000000000000000,sun,StdTime,01/09/2018 00:00:00,01/10/2018 00:00:00,145.652861489688462,0.586531168623914
159,19_X_A,15,4.000000000000000,4000000.000000000000000,sun,StdTime,01/09/2018 00:00:00,01/10/2018 00:00:00,136.330443418294578,0.743919453494426
160,19_X_B,16,4.000000000000000,4000000.000000000000000,sun,StdTime,01/09/2018 00:00:00,01/10/2018 00:00:00,125.736262015482140,1.171190295706264
161,19_Y,17,4.000000000000000,4000000.000000000000000,sun,StdTime,01/09/2018 00:00:00,01/10/2018 00:00:00,144.767861517585459,0.739043515728933
162,19_Z,18,5.000000000000000,5000000.000000000000000,sun,StdTime,01/09/2018 00:00:00,01/10/2018 00:00:00,125.646558064783534,0.688626060346181
163,19_A,1,4.000000000000000,4000000.000000000000000,sun,StdTime,01/10/2018 00:00:00,01/11/2018 00:00:00,136.355296743377977,0.375442516375922
164,19_AA,2,5.000000000000000,5000000.000000000000000,sun,StdTime,01/10/2018 00:00:00,01/11/2018 00:00:00,88.687369694002385,0.557020698596535
165,19_BB,3,4.000000000000000,4000000.000000000000000,sun,StdTime,01/10/2018 00:00:00,01/11/2018 00:00:00,90.564350094856408,0.718968599402719
