OID_,FieldName,ZONE_CODE,COUNT,AREA,Variable,Dimensions,StdTime,StdTime_Max,MEAN,STD
178,19_X_B,16,4.000000000000000,4000000.000000000000000,hurs,StdTime,01/10/2018 00:00:00,01/11/2018 00:00:00,84.598983454546627,0.038259542044776
179,19_Y,17,4.000000000000000,4000000.000000000000000,hurs,StdTime,01/10/2018 00:00:00,01/11/2018 00:00:00,80.526452990819138,0.066279581978553
180,19_Z,18,5.000000000000000,5000000.000000000000000,hurs,StdTime,01/10/2018 00:00:00,01/11/2018 00:00:00,82.287186147574801,0.076570555960746
181,19_A,1,4.000000000000000,4000000.000000000000000,hurs,StdTime,01/11/2018 00:00:00,01/12/2018 00:00:00,87.946547986197302,0.160862537092984
182,19_AA,2,5.000000000000000,5000000.000000000000000,hurs,StdTime,01/11/2018 00:00:00,01/12/2018 00:00:00,89.466768913270982,0.074299408612691
183,19_BB,3,4.000000000000000,4000000.000000000000000,hurs,StdTime,01/11/2018 00:00:00,01/12/2018 00:00:00,89.644649170334560,0.052493188478604
184,19_E,4,3.000000000000000,3000000.000000000000000,hurs,StdTime,01/11/2018 00:00:00,01/12/2018 00:00:00,88.759983690472140,0.019577689854235
185,19_F,5,5.000000000000000,5000000.000000000000000,hurs,StdTime,01/11/2018 00:00:00,01/12/2018 00:00:00,87.707030905788784,0.101359545153187
186,19_J,6,6.000000000000000,6000000.000000000000000,hurs,StdTime,01/11/2018 00:00:00,01/12/2018 00:00:00,87.320650888996951,0.017772525951963
187,19_K,7,4.000000000000000,4000000.000000000000000,hurs,StdTime,01/11/2018 00:00:00,01/12/2018 00:00:00,87.509062995183740,0.073001899755606
188,19_M,8,6.000000000000000,6000000.000000000000000,hurs,StdTime,01/11/2018 00:00:00,01/12/2018 00:00:00,83.885818241752503,0.124172578982906
189,19_N,9,4.000000000000000,4000000.000000000000000,hurs,StdTime,01/11/2018 00:00:00,01/12/2018 00:00:00,84.343490030289956,0.063390922794999
190,19_O,10,4.000000000000000,4000000.000000000000000,hurs,StdTime,01/11/2018 00:00:00,01/12/2018 00:00:00,87.907394308314949,0.101265447532540
191,19_P,11,5.000000000000000,5000000.000000000000000,hurs,StdTime,01/11/2018 00:00:00,01/12/2018 00:00:00,89.041609854626600,0.079659896920889
192,19_T,12,5.000000000000000,5000000.000000000000000,hurs,StdTime,01/11/2018 00:00:00,01/12/2018 00:00:00,87.744644194977695,0.039215621972106
193,19_V,13,4.000000000000000,4000000.000000000000000,hurs,StdTime,01/11/2018 00:00:00,01/12/2018 00:00:00,87.889167159748609,0.025868190214810
194,19_W,14,4.000000000000000,4000000.000000000000000,hurs,StdTime,01/11/2018 00:00:00,01/12/2018 00:00:00,89.449246450836341,0.007427336585954
195,19_X_A,15,4.000000000000000,4000000.000000000000000,hurs,StdTime,01/11/2018 00:00:00,01/12/2018 00:00:00,90.103682880864781,0.046695553656696
196,19_X_B,16,4.000000000000000,4000000.000000000000000,hurs,StdTime,01/11/2018 00:00:00,01/12/2018 00:00:00,89.214727773549058,0.019330645597257
197,19_Y,17,4.000000000000000,4000000.000000000000000,hurs,StdTime,01/11/2018 00:00:00,01/12/2018 00:00:00,86.780777740116761,0.075001418728974
198,19_Z,18,5.000000000000000,5000000.000000000000000,hurs,StdTime,01/11/2018 00:00:00,01/12/2018 00:00:00,87.334982131664120,0.042570872893688
199,19_A,1,4.000000000000000,4000000.000000000000000,hurs,StdTime,01/12/2018 00:00:00,01/01/2019 00:00:00,88.896314837976121,0.123878751374694
200,19_AA,2,5.000000000000000,5000000.000000000000000,hurs,StdTime,01/12/2018 00:00:00,01/01/2019 00:00:00,88.492676779447336,0.062407798237461
201,19_BB,3,4.000000000000000,4000000.000000000000000,hurs,StdTime,01/12/2018 00:00:00,01/01/2019 00:00:00,88.685486742032424,0.041853439570829
202,19_E,4,3.000000000000000,3000000.000000000000000,hurs,StdTime,01/12/2018 00:00:00,01/01/2019 00:00:00,88.626154476415763,0.027026058706291
203,19_F,5,5.000000000000000,5000000.000000000000000,hurs,StdTime,01/12/2018 00:00:00,01/01/2019 00:00:00,90.241417909404859,0.059360267371952
204,19_J,6,6.000000000000000,6000000.000000000000000,hurs,StdTime,01/12/2018 00:00:00,01/01/2019 00:00:00,87.611755697639310,0.045181755785033
205,19_K,7,4.000000000000000,4000000.000000000000000,hurs,StdTime,01/12/2018 00:00:00,01/01/2019 00:00:00,88.826897191627069,0.070894631291262
206,19_M,8,6.000000000000000,6000000.000000000000000,hurs,StdTime,01/12/2018 00:00:00,01/01/2019 00:00:00,84.191044327675684,0.106683138280577
207,19_N,9,4.000000000000000,4000000.000000000000000,hurs,StdTime,01/12/2018 00:00:00,01/01/2019 00:00:00,84.561980240966051,0.071236825756767
208,19_O,10,4.000000000000000,4000000.000000000000000,hurs,StdTime,01/12/2018 00:00:00,01/01/2019 00:00:00,88.767953561392858,0.060637557761519
209,19_P,11,5.000000000000000,5000000.000000000000000,hurs,StdTime,01/12/2018 00:00:00,01/01/2019 00:00:00,88.304965814194944,0.116876865445928
210,19_T,12,5.000000000000000,5000000.000000000000000,hurs,StdTime,01/12/2018 00:00:00,01/01/2019 00:00:00,87.041834325488978,0.040254144155257
211,19_V,13,4.000000000000000,4000000.000000000000000,hurs,StdTime,01/12/2018 00:00:00,01/01/2019 00:00:00,87.179659398803707,0.027468455174127
212,19_W,14,4.000000000000000,4000000.000000000000000,hurs,StdTime,01/12/2018 00:00:00,01/01/2019 00:00:00,90.767583041631781,0.009303405449993
213,19_X_A,15,4.000000000000000,4000000.000000000000000,hurs,StdTime,01/12/2018 00:00:00,01/01/2019 00:00:00,89.914114258627762,0.075025431215579
214,19_X_B,16,4.000000000000000,4000000.000000000000000,hurs,StdTime,01/12/2018 00:00:00,01/01/2019 00:00:00,89.170370272798394,0.045644848113963
215,19_Y,17,4.000000000000000,4000000.000000000000000,hurs,StdTime,01/12/2018 00:00:00,01/01/2019 00:00:00,86.062637452155087,0.069967966124930
216,19_Z,18,5.000000000000000,5000000.000000000000000,hurs,StdTime,01/12/2018 00:00:00,01/01/2019 00:00:00,87.651732526313367,0.053774224065935
