OID_,FieldName,ZONE_CODE,COUNT,AREA,Variable,Dimensions,StdTime,StdTime_Max,MEAN,STD
53,19_Y,17,4.000000000000000,4000000.000000000000000,rainfall,StdTime,01/03/2018 09:00:00,01/04/2018 09:00:00,141.620315697769058,4.575918074237625
54,19_Z,18,5.000000000000000,5000000.000000000000000,rainfall,StdTime,01/03/2018 09:00:00,01/04/2018 09:00:00,67.529294349116185,0.813025384044888
55,19_A,1,4.000000000000000,4000000.000000000000000,rainfall,StdTime,01/04/2018 09:00:00,01/05/2018 09:00:00,69.485189126119465,1.002222842864346
56,19_AA,2,5.000000000000000,5000000.000000000000000,rainfall,StdTime,01/04/2018 09:00:00,01/05/2018 09:00:00,47.433263786007061,1.750874390393069
57,19_BB,3,4.000000000000000,4000000.000000000000000,rainfall,StdTime,01/04/2018 09:00:00,01/05/2018 09:00:00,50.752116579307334,1.044570401122217
58,19_E,4,3.000000000000000,3000000.000000000000000,rainfall,StdTime,01/04/2018 09:00:00,01/05/2018 09:00:00,60.807206580748613,1.289708034616186
59,19_F,5,5.000000000000000,5000000.000000000000000,rainfall,StdTime,01/04/2018 09:00:00,01/05/2018 09:00:00,99.656351979753893,1.791615762727572
60,19_J,6,6.000000000000000,6000000.000000000000000,rainfall,StdTime,01/04/2018 09:00:00,01/05/2018 09:00:00,69.860115047285788,0.766660481025128
61,19_K,7,4.000000000000000,4000000.000000000000000,rainfall,StdTime,01/04/2018 09:00:00,01/05/2018 09:00:00,86.573126057686110,1.340844799332465
62,19_M,8,6.000000000000000,6000000.000000000000000,rainfall,StdTime,01/04/2018 09:00:00,01/05/2018 09:00:00,35.585837719371149,1.284366654365180
63,19_N,9,4.000000000000000,4000000.000000000000000,rainfall,StdTime,01/04/2018 09:00:00,01/05/2018 09:00:00,39.537224424349120,1.224577880725505
64,19_O,10,4.000000000000000,4000000.000000000000000,rainfall,StdTime,01/04/2018 09:00:00,01/05/2018 09:00:00,34.387527109696272,2.399232195755706
65,19_P,11,5.000000000000000,5000000.000000000000000,rainfall,StdTime,01/04/2018 09:00:00,01/05/2018 09:00:00,76.750057884644278,1.776275230985051
66,19_T,12,5.000000000000000,5000000.000000000000000,rainfall,StdTime,01/04/2018 09:00:00,01/05/2018 09:00:00,50.433943090129766,2.142295026478474
67,19_V,13,4.000000000000000,4000000.000000000000000,rainfall,StdTime,01/04/2018 09:00:00,01/05/2018 09:00:00,55.804273823468215,1.963321994051772
68,19_W,14,4.000000000000000,4000000.000000000000000,rainfall,StdTime,01/04/2018 09:00:00,01/05/2018 09:00:00,59.251727598191394,0.456175132068826
69,19_X_A,15,4.000000000000000,4000000.000000000000000,rainfall,StdTime,01/04/2018 09:00:00,01/05/2018 09:00:00,65.718702005927341,1.402610445969556
