OID_,FieldName,ZONE_CODE,COUNT,AREA,Variable,Dimensions,StdTime,StdTime_Max,MEAN,STD
104,19_W,14,4.000000000000000,4000000.000000000000000,tas,StdTime,01/06/2018 00:00:00,01/07/2018 00:00:00,13.950173416118108,0.027941060021208
105,19_X_A,15,4.000000000000000,4000000.000000000000000,tas,StdTime,01/06/2018 00:00:00,01/07/2018 00:00:00,13.627644060766800,0.113015414530781
106,19_X_B,16,4.000000000000000,4000000.000000000000000,tas,StdTime,01/06/2018 00:00:00,01/07/2018 00:00:00,14.014382484678634,0.185869198432966
107,19_Y,17,4.000000000000000,4000000.000000000000000,tas,StdTime,01/06/2018 00:00:00,01/07/2018 00:00:00,13.104287548771737,0.134687340893996
108,19_Z,18,5.000000000000000,5000000.000000000000000,tas,StdTime,01/06/2018 00:00:00,01/07/2018 00:00:00,14.381377300362148,0.093378407289892
109,19_A,1,4.000000000000000,4000000.000000000000000,tas,StdTime,01/07/2018 00:00:00,01/08/2018 00:00:00,20.538662485774346,0.053702943235407
110,19_AA,2,5.000000000000000,5000000.000000000000000,tas,StdTime,01/07/2018 00:00:00,01/08/2018 00:00:00,16.291428733005876,0.055033404700882
111,19_BB,3,4.000000000000000,4000000.000000000000000,tas,StdTime,01/07/2018 00:00:00,01/08/2018 00:00:00,16.383461051681770,0.011294392122742
112,19_E,4,3.000000000000000,3000000.000000000000000,tas,StdTime,01/07/2018 00:00:00,01/08/2018 00:00:00,20.403007946225305,0.099843963282708
113,19_F,5,5.000000000000000,5000000.000000000000000,tas,StdTime,01/07/2018 00:00:00,01/08/2018 00:00:00,18.616096336934007,0.066834842063405
114,19_J,6,6.000000000000000,6000000.000000000000000,tas,StdTime,01/07/2018 00:00:00,01/08/2018 00:00:00,16.858680251195743,0.086943434639887
115,19_K,7,4.000000000000000,4000000.000000000000000,tas,StdTime,01/07/2018 00:00:00,01/08/2018 00:00:00,19.743332374474669,0.025856834529004
116,19_M,8,6.000000000000000,6000000.000000000000000,tas,StdTime,01/07/2018 00:00:00,01/08/2018 00:00:00,16.934736639964296,0.085396498493211
117,19_N,9,4.000000000000000,4000000.000000000000000,tas,StdTime,01/07/2018 00:00:00,01/08/2018 00:00:00,16.862716452040033,0.076095172383553
118,19_O,10,4.000000000000000,4000000.000000000000000,tas,StdTime,01/07/2018 00:00:00,01/08/2018 00:00:00,16.286144649458592,0.236670302291077
119,19_P,11,5.000000000000000,5000000.000000000000000,tas,StdTime,01/07/2018 00:00:00,01/08/2018 00:00:00,16.970458065703507,0.078450994486125
120,19_T,12,5.000000000000000,5000000.000000000000000,tas,StdTime,01/07/2018 00:00:00,01/08/2018 00:00:00,15.947301680389584,0.050165906628555
121,19_V,13,4.000000000000000,4000000.000000000000000,tas,StdTime,01/07/2018 00:00:00,01/08/2018 00:00:00,16.003078784838777,0.033381105707094
122,19_W,14,4.000000000000000,4000000.000000000000000,tas,StdTime,01/07/2018 00:00:00,01/08/2018 00:00:00,16.770028144678658,0.043050545937789
123,19_X_A,15,4.000000000000000,4000000.000000000000000,tas,StdTime,01/07/2018 00:00:00,01/08/2018 00:00:00,16.448087245304400,0.122076269587737
124,19_X_B,16,4.000000000000000,4000000.000000000000000,tas,StdTime,01/07/2018 00:00:00,01/08/2018 00:00:00,16.491495796082166,0.191150830480108
125,19_Y,17,4.000000000000000,4000000.000000000000000,tas,StdTime,01/07/2018 00:00:00,01/08/2018 00:00:00,16.008055911480369,0.129657332516456
126,19_Z,18,5.000000000000000,5000000.000000000000000,tas,StdTime,01/07/2018 00:00:00,01/08/2018 00:00:00,16.802864733542208,0.089313453682020
127,19_A,1,4.000000000000000,4000000.000000000000000,tas,StdTime,01/08/2018 00:00:00,01/09/2018 00:00:00,17.889155866798372,0.049348459618017
128,19_AA,2,5.000000000000000,5000000.000000000000000,tas,StdTime,01/08/2018 00:00:00,01/09/2018 00:00:00,13.919925621604122,0.070096404622819
129,19_BB,3,4.000000000000000,4000000.000000000000000,tas,StdTime,01/08/2018 00:00:00,01/09/2018 00:00:00,14.076801142556363,0.017804284951024
130,19_E,4,3.000000000000000,3000000.000000000000000,tas,StdTime,01/08/2018 00:00:00,01/09/2018 00:00:00,17.940469305888822,0.084329799292597
131,19_F,5,5.000000000000000,5000000.000000000000000,tas,StdTime,01/08/2018 00:00:00,01/09/2018 00:00:00,16.891507223240573,0.061744821572591
132,19_J,6,6.000000000000000,6000000.000000000000000,tas,StdTime,01/08/2018 00:00:00,01/09/2018 00:00:00,14.613911817208727,0.097168081150442
133,19_K,7,4.000000000000000,4000000.000000000000000,tas,StdTime,01/08/2018 00:00:00,01/09/2018 00:00:00,17.898408784805305,0.024911333590070
134,19_M,8,6.000000000000000,6000000.000000000000000,tas,StdTime,01/08/2018 00:00:00,01/09/2018 00:00:00,14.595507835160300,0.093030477058785
135,19_N,9,4.000000000000000,4000000.000000000000000,tas,StdTime,01/08/2018 00:00:00,01/09/2018 00:00:00,14.472289012256068,0.084644298551183
136,19_O,10,4.000000000000000,4000000.000000000000000,tas,StdTime,01/08/2018 00:00:00,01/09/2018 00:00:00,13.893320011762704,0.236701169666385
137,19_P,11,5.000000000000000,5000000.000000000000000,tas,StdTime,01/08/2018 00:00:00,01/09/2018 00:00:00,15.867581502974579,0.066316393067143
138,19_T,12,5.000000000000000,5000000.000000000000000,tas,StdTime,01/08/2018 00:00:00,01/09/2018 00:00:00,13.686630893490989,0.046776407479444
139,19_V,13,4.000000000000000,4000000.000000000000000,tas,StdTime,01/08/2018 00:00:00,01/09/2018 00:00:00,13.723991113071353,0.036007922250438
140,19_W,14,4.000000000000000,4000000.000000000000000,tas,StdTime,01/08/2018 00:00:00,01/09/2018 00:00:00,15.225144476161127,0.036316155606478
141,19_X_A,15,4.000000000000000,4000000.000000000000000,tas,StdTime,01/08/2018 00:00:00,01/09/2018 00:00:00,14.907712484354921,0.126762004739813
142,19_X_B,16,4.000000000000000,4000000.000000000000000,tas,StdTime,01/08/2018 00:00:00,01/09/2018 00:00:00,14.592382498175766,0.182520127142272
143,19_Y,17,4.000000000000000,4000000.000000000000000,tas,StdTime,01/08/2018 00:00:00,01/09/2018 00:00:00,13.968297312833471,0.131377543304761
144,19_Z,18,5.000000000000000,5000000.000000000000000,tas,StdTime,01/08/2018 00:00:00,01/09/2018 00:00:00,14.548908362174206,0.093195821412264
145,19_A,1,4.000000000000000,4000000.000000000000000,tas,StdTime,01/09/2018 00:00:00,01/10/2018 00:00:00,14.446233371312390,0.045189356330659
146,19_AA,2,5.000000000000000,5000000.000000000000000,tas,StdTime,01/09/2018 00:00:00,01/10/2018 00:00:00,11.503479482700721,0.072912846028580
147,19_BB,3,4.000000000000000,4000000.000000000000000,tas,StdTime,01/09/2018 00:00:00,01/10/2018 00:00:00,11.671120166948818,0.021287635714124
148,19_E,4,3.000000000000000,3000000.000000000000000,tas,StdTime,01/09/2018 00:00:00,01/10/2018 00:00:00,14.700493297735852,0.085068976567935
149,19_F,5,5.000000000000000,5000000.000000000000000,tas,StdTime,01/09/2018 00:00:00,01/10/2018 00:00:00,13.455904087338276,0.061877164855609
150,19_J,6,6.000000000000000,6000000.000000000000000,tas,StdTime,01/09/2018 00:00:00,01/10/2018 00:00:00,11.863206618288924,0.130785124859447
151,19_K,7,4.000000000000000,4000000.000000000000000,tas,StdTime,01/09/2018 00:00:00,01/10/2018 00:00:00,14.345887847840398,0.021646709176511
152,19_M,8,6.000000000000000,6000000.000000000000000,tas,StdTime,01/09/2018 00:00:00,01/10/2018 00:00:00,11.774332081784042,0.125923317186352
153,19_N,9,4.000000000000000,4000000.000000000000000,tas,StdTime,01/09/2018 00:00:00,01/10/2018 00:00:00,11.701526584225286,0.101839477761952
154,19_O,10,4.000000000000000,4000000.000000000000000,tas,StdTime,01/09/2018 00:00:00,01/10/2018 00:00:00,11.342432901780617,0.218138777478331
155,19_P,11,5.000000000000000,5000000.000000000000000,tas,StdTime,01/09/2018 00:00:00,01/10/2018 00:00:00,13.164032603708984,0.057626487552472
156,19_T,12,5.000000000000000,5000000.000000000000000,tas,StdTime,01/09/2018 00:00:00,01/10/2018 00:00:00,11.452101138679598,0.051695910786656
157,19_V,13,4.000000000000000,4000000.000000000000000,tas,StdTime,01/09/2018 00:00:00,01/10/2018 00:00:00,11.579890383743033,0.023256566763159
158,19_W,14,4.000000000000000,4000000.000000000000000,tas,StdTime,01/09/2018 00:00:00,01/10/2018 00:00:00,12.412225267695986,0.029386013724613
159,19_X_A,15,4.000000000000000,4000000.000000000000000,tas,StdTime,01/09/2018 00:00:00,01/10/2018 00:00:00,12.008163354252734,0.127017589614491
160,19_X_B,16,4.000000000000000,4000000.000000000000000,tas,StdTime,01/09/2018 00:00:00,01/10/2018 00:00:00,11.604884187297046,0.172839118232820
161,19_Y,17,4.000000000000000,4000000.000000000000000,tas,StdTime,01/09/2018 00:00:00,01/10/2018 00:00:00,11.796160753328902,0.130836620167229
162,19_Z,18,5.000000000000000,5000000.000000000000000,tas,StdTime,01/09/2018 00:00:00,01/10/2018 00:00:00,11.769362099462265,0.117042812873203
163,19_A,1,4.000000000000000,4000000.000000000000000,tas,StdTime,01/10/2018 00:00:00,01/11/2018 00:00:00,11.206602477065116,0.037988527129428
164,19_AA,2,5.000000000000000,5000000.000000000000000,tas,StdTime,01/10/2018 00:00:00,01/11/2018 00:00:00,8.576618515290340,0.072828665496165
165,19_BB,3,4.000000000000000,4000000.000000000000000,tas,StdTime,01/10/2018 00:00:00,01/11/2018 00:00:00,8.739538650143221,0.020409321280385
166,19_E,4,3.000000000000000,3000000.000000000000000,tas,StdTime,01/10/2018 00:00:00,01/11/2018 00:00:00,11.463266711221365,0.084490989327807
167,19_F,5,5.000000000000000,5000000.000000000000000,tas,StdTime,01/10/2018 00:00:00,01/11/2018 00:00:00,10.359101732099688,0.059429936884726
168,19_J,6,6.000000000000000,6000000.000000000000000,tas,StdTime,01/10/2018 00:00:00,01/11/2018 00:00:00,9.490194679475183,0.107852305732965
169,19_K,7,4.000000000000000,4000000.000000000000000,tas,StdTime,01/10/2018 00:00:00,01/11/2018 00:00:00,11.037975512494571,0.009291154132131
170,19_M,8,6.000000000000000,6000000.000000000000000,tas,StdTime,01/10/2018 00:00:00,01/11/2018 00:00:00,9.074120398872706,0.104465537640687
171,19_N,9,4.000000000000000,4000000.000000000000000,tas,StdTime,01/10/2018 00:00:00,01/11/2018 00:00:00,8.875092491213842,0.086889637553118
172,19_O,10,4.000000000000000,4000000.000000000000000,tas,StdTime,01/10/2018 00:00:00,01/11/2018 00:00:00,8.732101476501022,0.225127983950037
173,19_P,11,5.000000000000000,5000000.000000000000000,tas,StdTime,01/10/2018 00:00:00,01/11/2018 00:00:00,10.239941061172644,0.056588073145121
174,19_T,12,5.000000000000000,5000000.000000000000000,tas,StdTime,01/10/2018 00:00:00,01/11/2018 00:00:00,8.400150833445169,0.050899437187606
175,19_V,13,4.000000000000000,4000000.000000000000000,tas,StdTime,01/10/2018 00:00:00,01/11/2018 00:00:00,8.512582504247023,0.022917878288265
176,19_W,14,4.000000000000000,4000000.000000000000000,tas,StdTime,01/10/2018 00:00:00,01/11/2018 00:00:00,9.254560048404947,0.031017755842615
177,19_X_A,15,4.000000000000000,4000000.000000000000000,tas,StdTime,01/10/2018 00:00:00,01/11/2018 00:00:00,8.989147980049673,0.119934407623048
178,19_X_B,16,4.000000000000000,4000000.000000000000000,tas,StdTime,01/10/2018 00:00:00,01/11/2018 00:00:00,8.692429742414332,0.162577647331546
179,19_Y,17,4.000000000000000,4000000.000000000000000,tas,StdTime,01/10/2018 00:00:00,01/11/2018 00:00:00,8.902380945510139,0.136845913334239
180,19_Z,18,5.000000000000000,5000000.000000000000000,tas,StdTime,01/10/2018 00:00:00,01/11/2018 00:00:00,9.424180577670516,0.094129029149030
