OID_,FieldName,ZONE_CODE,COUNT,AREA,Variable,Dimensions,StdTime,StdTime_Max,MEAN,STD
77,19_F,5,5.000000000000000,5000000.000000000000000,groundfrost,StdTime,01/05/2018 00:00:00,01/06/2018 00:00:00,2.917570039389445,0.057753079840059
78,19_J,6,6.000000000000000,6000000.000000000000000,groundfrost,StdTime,01/05/2018 00:00:00,01/06/2018 00:00:00,0.782554086519446,0.100770309046157
79,19_K,7,4.000000000000000,4000000.000000000000000,groundfrost,StdTime,01/05/2018 00:00:00,01/06/2018 00:00:00,3.075608086269360,0.109018377688349
80,19_M,8,6.000000000000000,6000000.000000000000000,groundfrost,StdTime,01/05/2018 00:00:00,01/06/2018 00:00:00,5.865446079504601,0.199712128741333
81,19_N,9,4.000000000000000,4000000.000000000000000,groundfrost,StdTime,01/05/2018 00:00:00,01/06/2018 00:00:00,6.520538660240947,0.125966581779474
82,19_O,10,4.000000000000000,4000000.000000000000000,groundfrost,StdTime,01/05/2018 00:00:00,01/06/2018 00:00:00,6.870814898086808,0.103439980356886
83,19_P,11,5.000000000000000,5000000.000000000000000,groundfrost,StdTime,01/05/2018 00:00:00,01/06/2018 00:00:00,4.323718765025843,0.159571134358383
84,19_T,12,5.000000000000000,5000000.000000000000000,groundfrost,StdTime,01/05/2018 00:00:00,01/06/2018 00:00:00,6.536497168340938,0.047396742787964
85,19_V,13,4.000000000000000,4000000.000000000000000,groundfrost,StdTime,01/05/2018 00:00:00,01/06/2018 00:00:00,6.475497007590130,0.042089563244509
86,19_W,14,4.000000000000000,4000000.000000000000000,groundfrost,StdTime,01/05/2018 00:00:00,01/06/2018 00:00:00,5.085197244932989,0.009937673232251
87,19_X_A,15,4.000000000000000,4000000.000000000000000,groundfrost,StdTime,01/05/2018 00:00:00,01/06/2018 00:00:00,6.108481825625498,0.023867698576121
88,19_X_B,16,4.000000000000000,4000000.000000000000000,groundfrost,StdTime,01/05/2018 00:00:00,01/06/2018 00:00:00,5.423759027071588,0.308544426692096
89,19_Y,17,4.000000000000000,4000000.000000000000000,groundfrost,StdTime,01/05/2018 00:00:00,01/06/2018 00:00:00,4.788262122780340,0.134394765627167
90,19_Z,18,5.000000000000000,5000000.000000000000000,groundfrost,StdTime,01/05/2018 00:00:00,01/06/2018 00:00:00,0.731215408517476,0.039568825978343
91,19_A,1,4.000000000000000,4000000.000000000000000,groundfrost,StdTime,01/06/2018 00:00:00,01/07/2018 00:00:00,0.806658681113122,0.039754108163755
92,19_AA,2,5.000000000000000,5000000.000000000000000,groundfrost,StdTime,01/06/2018 00:00:00,01/07/2018 00:00:00,0.522344346452641,0.044940656197225
